eco_id,year,pixel_count,area_hectares,cumulative_area,moving_avg_5yr,normalized_area,z_score_area,annual_change_rate,annual_change
1,2001,155477.1451,13992.94306,13992.94306,13992.94306,0.060293647,-0.430494119,,
1,2002,50545,4549.05,18541.99306,9270.996529,0.015735026,-0.612071496,-67.49039869,-9443.893059
1,2003,1376506.949,123885.6254,142427.6185,47475.87282,0.57879447,1.682408348,2623.329605,119336.5754
1,2004,22968.34902,2067.151412,144494.7699,36123.69247,0.004024816,-0.659790866,-98.33140334,-121818.474
1,2005,67366.48235,6062.983412,150557.7533,30111.55066,0.022878138,-0.582963155,193.3013701,3995.832
1,2006,794905.1608,71541.46447,222099.2178,41621.25494,0.331821787,0.675989135,1079.971305,65478.48106
1,2007,31771,2859.39,224958.6078,41283.32294,0.007762793,-0.644558525,-96.003171,-68682.07447
1,2008,295495.3922,26594.58529,251553.1931,21825.11492,0.119751308,-0.188202818,830.0789782,23735.19529
1,2009,969546.4078,87259.17671,338812.3698,38863.51998,0.405981837,0.978192997,228.1088076,60664.59141
1,2010,248709.3765,22383.84388,361196.2136,42127.69207,0.09988399,-0.269162585,-74.34786262,-64875.33282
1,2011,91034.7098,8193.123882,369389.3375,29458.02395,0.032928667,-0.542007024,-63.3971541,-14190.72
1,2012,386707.5059,34803.67553,404193.0131,35846.88106,0.158483824,-0.03036695,324.7912766,26610.55165
1,2013,2368413.776,213157.2399,617350.2529,73159.41198,1,3.398830318,512.4561175,178353.5644
1,2014,39698.8,3572.892,620923.1449,56422.15504,0.011129272,-0.630840049,-98.32382329,-209584.3479
1,2015,44194.12941,3977.471647,624900.6166,52740.88059,0.013038178,-0.623061211,11.32359016,404.5796471
1,2016,1203159.592,108284.3633,733184.9799,72759.12847,0.505183861,1.382443468,2622.442117,104306.8916
1,2017,227543.6549,20478.92894,753663.9088,69894.17915,0.09089613,-0.305788313,-81.08782439,-87805.43435
1,2018,699153.9765,62923.85788,816587.7667,39847.50275,0.291161791,0.510298738,207.2614689,42444.92894
1,2019,43930,3953.7,820541.4667,39923.66435,0.012926018,-0.623518268,-93.71669168,-58970.15788
1,2020,431477.3882,38832.96494,859374.4316,46894.76301,0.177495006,0.047104046,882.1930076,34879.26494
1,2021,13490.21569,1214.119412,860588.5511,25480.71424,0,-0.676192081,-96.87348258,-37618.84553
1,2022,29051.19608,2614.607647,863203.1587,21907.84998,0.006607849,-0.649264946,115.350123,1400.488235
1,2023,42070,3786.3,866989.4587,10080.3384,0.012136183,-0.626736861,44.8133147,1171.692353
1,2024,68935.67451,6204.210706,873193.6694,10530.44054,0.023544483,-0.580247783,63.85945926,2417.910706
2,2001,247925.0196,22313.25176,22313.25176,22313.25176,0.261780693,0.234083501,,
2,2002,8183,736.47,23049.72176,11524.86088,0.002026597,-0.696948833,-96.69940532,-21576.78176
2,2003,456329.5294,41069.65765,64119.37941,21373.12647,0.487581432,1.043417374,5476.555413,40333.18765
2,2004,16948.36078,1525.352471,65644.73188,16411.18297,0.011523632,-0.662908767,-96.28593819,-39544.30518
2,2005,34108.17647,3069.735882,68714.46776,13742.89355,0.030115835,-0.596269037,101.2476422,1544.383412
2,2006,57211.2549,5149.012941,73863.48071,10310.04579,0.055147406,-0.506548791,67.73472176,2079.277059
2,2007,13017.21176,1171.549059,75035.02976,10397.0616,0.007264336,-0.678175289,-77.24711372,-3977.463882
2,2008,63849.97647,5746.497882,80781.52765,3332.429647,0.062340284,-0.480767477,390.5042464,4574.948824
2,2009,267868.5725,24108.17153,104889.6992,7848.993459,0.283389002,0.311533807,319.5280678,18361.67365
2,2010,14172,1275.48,106165.1792,7490.142282,0.008515519,-0.673690697,-94.70934576,-22832.69153
2,2011,153222.7216,13790.04494,119955.2241,9218.348682,0.159173274,-0.133690583,981.1651254,12514.56494
2,2012,488618.1569,43975.63412,163930.8582,17779.16569,0.5225653,1.168809478,218.8940595,30185.58918
2,2013,41706.01961,3753.541765,167684.4,17380.57447,0.038347896,-0.566762997,-91.46449656,-40222.09235
2,2014,9399.341176,845.9407059,168530.3407,12728.12831,0.00334447,-0.692225202,-77.46286684,-2907.601059
2,2015,64911.88627,5842.069765,174372.4105,13641.44626,0.063490835,-0.476643576,590.6003842,4996.129059
2,2016,36053.3451,3244.801059,177617.2115,11532.39748,0.032223374,-0.588715022,-44.45802276,-2597.268706
2,2017,652930.4039,58763.73635,236380.9479,14490.01793,0.700593246,1.806912115,1711.011994,55518.93529
2,2018,639102.1922,57519.19729,293900.1452,25243.14904,0.685610747,1.753210589,-2.117869176,-1244.539059
2,2019,929270.1451,83634.31306,377534.4582,41800.82351,1,2.880070816,45.40243431,26115.11576
2,2020,27144.41176,2442.997059,379977.4553,41121.00896,0.022570782,-0.623312649,-97.07895364,-81191.316
2,2021,30635,2757.15,382734.6053,41023.47875,0.026352741,-0.609757034,12.85932539,314.1529412
2,2022,6312.537255,568.1283529,383302.7336,29384.35715,0,-0.70421273,-79.39436183,-2189.021647
2,2023,222145.7647,19993.11882,403295.8525,21879.14146,0.233849557,0.133970388,3419.120058,19424.99047
2,2024,22492.20392,2024.298353,405320.1508,5557.138518,0.017530238,-0.641379386,-89.87502465,-17968.82047
3,2001,40736.86275,3666.317647,3666.317647,3666.317647,0.111077414,-0.07171089,,
3,2002,1213.741176,109.2367059,3775.554353,1887.777176,0,-0.574287192,-97.02053351,-3557.080941
3,2003,36509.31765,3285.838588,7061.392941,2353.797647,0.099196147,-0.125468385,2907.998604,3176.601882
3,2004,9783,880.47,7941.862941,1985.465735,0.024083399,-0.465320435,-73.20410068,-2405.368588
3,2005,47360.2,4262.418,12204.28094,2440.856188,0.129691915,0.012511514,384.1071246,3381.948
3,2006,7351.32549,661.6192941,12865.90024,1839.916518,0.017249321,-0.496241626,-84.47784112,-3600.798706
3,2007,3964,356.76,13222.66024,1889.421176,0.007729441,-0.539314881,-46.07775148,-304.8592941
3,2008,13630.70588,1226.763529,14449.42376,1477.606165,0.034897151,-0.416392979,243.8624087,870.0035294
3,2009,30747.6902,2767.292118,17216.71588,1854.970588,0.083003431,-0.198733281,125.5766536,1540.528588
3,2010,9388.235294,844.9411765,18061.65706,1171.475224,0.022973936,-0.470340266,-69.46686,-1922.350941
3,2011,41011.81961,3691.063765,21752.72082,1777.364118,0.111850164,-0.068214537,336.8426901,2846.122588
3,2012,129898.7686,11690.88918,33443.61,4044.189953,0.361661719,1.062072555,216.7349556,7999.825412
3,2013,10895,980.55,34424.16,3994.947247,0.02720861,-0.451180235,-91.61269955,-10710.33918
3,2014,23230.92549,2090.783294,36514.94329,3859.645482,0.061878005,-0.294316516,113.2255667,1110.233294
